!03511426-n	heelless	0.0	[0]
08513718-n	place	0.0	[0]
08546870-n	county	0.0	[0]
08559508-n	home	0.0	[0]
08562067-n	earth	0.0	[0]
08565701-n	edge	0.0	[0, 0]
08565894-n	end	0.0	[0]
08566554-n	termination	-34.0	[-34.0]
08567877-n	destination	0.0	[0]
08579266-n	gold field	0.0	[0]
08623424-n	close quarters	0.0	[0]
08627161-n	premises	0.0	[0]
08641113-n	neighbourhood	0.0	[0]
08642037-n	place	0.0	[0]
08642632-n	presence	0.0	[0, 0]
08644722-n	country	0.0	[0]
08645033-n	countryside	0.0	[0]
08646306-n	shadow	0.0	[0]
08646902-n	landscape	0.0	[0]
08647616-n	seat	0.0	[0]
08649067-n	shrubbery	0.0	[0]
08650157-n	hand	0.0	[0]
08659446-n	field	0.0	[0]
08664443-n	spot	0.0	[0]
08679972-n	way	0.0	[0]
08871007-n	England	0.0	[0]
09044862-n	america	0.0	[0, 0, 0]
09083390-n	chicago	0.0	[0, 0, 0]
09150863-n	norfolk	0.0	[0, 0]
09304750-n	hole	0.0	[0]
09335240-n	soil	0.0	[0]
09388023-n	pebble	0.0	[0]
09428293-n	coast	0.0	[0]
09618957-n	face	0.0	[0]
09701603-n	englishman	0.0	[0, 0]
09738708-n	american	0.0	[0, 0, 0, 0, 0, 0]
09777353-n	agent	0.0	[0]
09936215-n	colleague	0.0	[0, 0]
09945905-n	comrade	0.0	[0]
09946278-n	companion	0.0	[0]
09959258-n	constable	0.0	[0, 0]
09963320-n	cook	0.0	[0, 0]
09970493-n	country doctor	0.0	[0, 0]
09976429-n	creature	0.0	[0, 0]
09977660-n	crook	-64.0	[-64.0, -64.0]
09989290-n	lady	0.0	[0]
10009484-n	detective	0.0	[0]
10063461-n	escort	0.0	[0]
10067968-n	inspector	0.0	[0]
10078806-n	farmer	0.0	[0, 0]
10080869-n	father	0.0	[0]
10104064-n	boss	0.0	[0]
10193967-n	husband	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10208847-n	inspector	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10269458-n	lodger	0.0	[0]
10282672-n	housemaid	0.0	[0]
10285313-n	boy	0.0	[0, 0]
10292052-n	rich man	17.0	[34.0, 0]
10323634-n	mistress	0.0	[0]
10338707-n	murderer	-64.0	[-64.0]
10345804-n	story-teller	0.0	[0]
10391513-n	nuisance	-64.0	[-64.0]
10405694-n	patient	0.0	[0.0]
10448983-n	policeman	0.0	[0, 0]
10461747-n	influence	34.0	[34.0]
10463714-n	practical joker	-34.0	[-34.0]
10476086-n	prisoner	-44.0	[-34.0, -64.0, -34.0]
10480730-n	professor	0.0	[0]
10536728-n	rascal	-49.0	[-64.0, -34.0]
10644301-n	stable-boy	0.0	[0, 0, 0]
10644301-n	groom	0.0	[0]
10652837-n	station-master	0.0	[0]
10652837-n	stationmaster	0.0	[0]
10661216-n	stranger	-34.0	[-34.0, -34.0]
10676018-n	superior	0.0	[0]
10679174-n	surgeon	0.0	[0, 0, 0]
10750188-n	vicar	0.0	[0]
10788852-n	woman	0.0	[0]
10794014-n	author	0.0	[0]
10801291-n	writer	0.0	[0]
10804406-n	youth	0.0	[0]
11418460-n	fortune	0.0	[0]
11463746-n	good fortune	64.0	[64.0]
11484975-n	moonlight	0.0	[0, 0]
11485367-n	sunlight	34.0	[34.0]
11497888-n	whiff	0.0	[0]
11669921-n	flower	0.0	[0]
13152742-n	leaf	0.0	[0]
13241600-n	option	0.0	[0]
13244109-n	property	0.0	[0]
13250930-n	estate	0.0	[0]
13253423-n	addition	34.0	[34.0]
13285176-n	share	34.0	[34.0]
13292613-n	reparation	34.0	[34.0]
13292787-n	atonement	-34.0	[-34.0]
13353607-n	capital	0.0	[0]
13391774-n	copper	0.0	[0]
13393762-n	note	0.0	[0, 0]
13414310-n	check book	0.0	[0]
13416345-n	security	34.0	[34.0]
13475538-n	wearing away	0.0	[0, 0]
13597444-n	first	0.0	[0]
13649791-n	inch	0.0	[0]
13694657-n	pound	0.0	[0]
13742573-n	1	0.0	[0, 0]
13742573-n	single	0.0	[0]
13744521-n	5	0.0	[0]
13744722-n	half a dozen	0.0	[0]
13749644-n	fifty	0.0	[0]
13774404-n	good deal	0.0	[0]
13779804-n	population	0.0	[0]
13792692-n	link	0.0	[0.0]
13809920-n	particular	0.0	[0]
13846708-n	latter	0.0	[0, 0]
13850148-n	last	0.0	[0]
13901423-n	pellet	0.0	[0]
13902336-n	rim	0.0	[0]
13910116-n	vacancy	0.0	[0]
13911872-n	dot	0.0	[0]
13925752-n	position	0.0	[0, 0]
13929852-n	confidence	34.0	[34.0, 34.0]
13933560-n	crisis	-64.0	[-64.0]
13960974-n	absence	-34.0	[-34.0]
13963192-n	life	0.0	[0]
13963970-n	marriage	34.0	[34.0]
13982839-n	suspicion	-64.0	[-64.0]
13990675-n	guilt	-64.0	[-64.0]
13998014-n	servitude	-34.0	[-34.0]
14006945-n	action	0.0	[0]
14285662-n	harm	-64.0	[-64.0, -64.0]
14285662-n	injury	-34.0	[-34.0]
14298815-n	wound	-49.0	[-34.0, -64.0]
14406573-n	annoyance	-34.0	[-34.0]
14407283-n	impatience	-34.0	[-34.0]
14408086-n	difficulty	-34.0	[-34.0]
14421139-n	association	0.0	[0]
14422871-n	development	34.0	[34.0]
14438125-n	reputation	0.0	[0]
14473222-n	circumstances	0.0	[0]
14474052-n	prosperity	64.0	[64.0]
14477667-n	cross	-64.0	[-64.0]
14483744-n	confidence	64.0	[64.0]
14485673-n	shot	-64.0	[-64.0]
14486274-n	despair	-79.5	[-64.0, -95.0]
14498096-n	stain	-34.0	[-34.0]
14512817-n	circumstance	0.0	[0, 0]
14521648-n	fog	0.0	[0.0]
14538472-n	safety	34.0	[34.0]
14638799-n	gold	34.0	[34.0]
14654954-n	silver	0.0	[0]
14796748-n	pencil	0.0	[0]
14806598-n	chalk	0.0	[0, 0, 0]
14837364-n	fumes	0.0	[0]
14997699-n	product	0.0	[0]
15016314-n	powder	0.0	[0, 0, 0, 0, 0, 0]
15098161-n	wood	0.0	[0]
15121625-n	future	0.0	[0]
15123115-n	day	0.0	[0, 0, 0]
15141693-n	past	0.0	[0, 0, 0]
15156187-n	yesterday	0.0	[0]
15164105-n	tuesday	0.0	[0]
15166462-n	even	0.0	[0, 0]
15211806-n	june	0.0	[0]
15237782-n	winter	0.0	[0]
15246353-n	spell	-34.0	[-34.0]
15262921-n	to-day	0.0	[0]
15265518-n	first	0.0	[0, 0]
15266164-n	starting-point	0.0	[0, 0]
15266911-n	end	0.0	[0]
15267536-n	close	0.0	[0]
15272029-n	delay	0.0	[0]
77000015-n	I	0.0	[0]
77000019-n	you	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000024-n	yours	0.0	[0]
77000034-n	themselves	0.0	[0]
77000044-n	hers	0.0	[0]
77000045-n	herself	0.0	[0, 0, 0, 0]
77000054-n	its	0.0	[0, 0]
77000076-a	either	0.0	[0]
77000091-a	which	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000095-n	who	0.0	[0, 0, 0, 0, 0]
77000095-n	whom	0.0	[0]
77000104-n	when	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000112-n	why	0.0	[0, 0, 0, 0, 0]
77000120-a	whose	0.0	[0, 0]
80000196-n	square-towered	0.0	[0]
80000234-n	intimate thought	34.0	[34.0]
80000606-v	have	0.0	[0]
80000614-v	wrought	-34.0	[-34.0]
80000615-a	heel	-34.0	[-34.0]
80000618-n	reader	0.0	[0]
80000623-v	pull off	0.0	[0]
80000626-v	pass as	0.0	[0]
80000627-n	bottom	0.0	[0]
80000629-a	your	0.0	[0]
80000636-v	commend	34.0	[34.0]
80000640-a	little	0.0	[0]
80000641-v	come upon	0.0	[0]
80000643-v	go into	0.0	[0]
80000648-n	alarm	0.0	[0]
80000649-v	go over	0.0	[0]
80000655-x	dear	0.0	[0, 0]
80000656-x	halloa	64.0	[64.0]
80000658-x	why	0.0	[0, 0]
80000712-v	have the drop on someone	-34.0	[-34.0]
80000713-v	take the plunge	-34.0	[-34.0]
80000714-v	get  on one's nerves	-64.0	[-64.0]
80000716-n	panama hat	0.0	[0]
80000718-v	lead	0.0	[0]
80000719-x	mind you	0.0	[0]
80000720-a	household	34.0	[34.0]
80000721-v	break one's heart	-34.0	[-34.0]
80000722-v	rest	0.0	[0]
80000723-r	cross	0.0	[0]
80000724-a	decided	0.0	[0]
80000726-v	take into one's confidence	0.0	[0]
80000728-n	man	0.0	[0]
80000737-n	inspector	0.0	[0, 0, 0, 0, 0, 0, 0]
80000821-r	up to	0.0	[0]
80001505-r	as well as	0.0	[0]
80001789-v	can't	0.0	[0]
90000501-n	last year	0.0	[0, 0]
90000536-n	2	0.0	[0]
dat	one-twenty	0.0	[0]
dat	2	0.0	[0]
dat	3	0.0	[0, 0]
dat	four o'clock	0.0	[0]
dat	when	0.0	[0]
dat	same	0.0	[0]
dat	as	0.0	[0]
dat	three-forty	0.0	[0]
loc	riding thorpe manor	0.0	[0, 0, 0, 0]
loc	east-coast	0.0	[0]
loc	riding thorpe	0.0	[0]
loc	Norfolk	0.0	[0]
loc	russell square	0.0	[0]
loc	norfolk	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
loc	liverpool street	0.0	[0]
loc	london	0.0	[0, 0]
loc	north walsham	0.0	[0, 0]
loc	norwich	0.0	[0, 0, 0]
loc	east anglia	0.0	[0]
loc	german ocean	0.0	[0]
loc	elrige	0.0	[0, 0]
loc	east ruston	0.0	[0, 0]
loc	elrige 's farm	0.0	[0]
loc	elrige's farm	0.0	[0]
num	160	0.0	[0]
num	fifteen	0.0	[0]
num	4	0.0	[0]
org	Bank of England	0.0	[0]
org	new york police bureau	0.0	[0]
org	joint	0.0	[0, 0]
oth	jubilee	0.0	[0]
oth	watering-places	0.0	[0]
oth	india-rubber	0.0	[0]
oth	e.	0.0	[0, 0]
oth	in order	0.0	[0]
per	thurston	0.0	[0, 0]
per	Hilton Cubitt	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	parker	0.0	[0]
per	patrick	0.0	[0, 0]
per	elsie patrick	0.0	[0]
per	elsie	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	hilton	0.0	[0, 0]
per	Cubitt	0.0	[0, 0]
per	hilton cubitt	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
per	Martin	0.0	[0, 0, 0, 0, 0, 0, 0]
per	martin	0.0	[0, 0, 0, 0]
per	saunders	0.0	[0, 0]
per	King	0.0	[0, 0, 0, 0]
per	george	0.0	[0]
per	holmes	0.0	[0]
per	Abe Slaney	0.0	[0, 0]
per	abe slaney	0.0	[0, 0, 0, 0, 0]
per	abe	0.0	[0]
per	wilson hargreave	0.0	[0]
per	slaney	0.0	[0, 0]
per	inspector	0.0	[0]
per	Slaney	0.0	[0]
per	Sherlock Holmes	0.0	[0]
