!03511426-n	heelless	0.0	[0]
02506267-a	strict	-6.666666666666667	[0, 0, -20.0]
02512053-n	fish	0.0	[0, 0]
02513460-v	disadvantage	-34.0	[-34.0]
02523275-a	vulnerable	-34.0	[-34.0]
02527431-v	manage	0.0	[0]
02539717-a	weedy	0.0	[0]
02542280-v	comply	0.0	[0]
02548619-a	dank	-34.0	[-34.0]
02549048-v	avail	34.0	[34.0]
02549581-v	see	0.0	[0, 0]
02561560-a	sweeping	0.0	[0]
02564986-a	willing	15.0	[20.0, 20.0, 20.0, 0.0]
02568672-v	practice	0.0	[0]
02599004-v	escape	0.0	[0]
02600779-v	take to	0.0	[0]
02601456-v	address	0.0	[0, 0]
02604760-v	are	0.0	[0]
02608347-v	start	0.0	[0]
02609764-v	terminate	0.0	[0]
02617798-v	go	0.0	[0]
02645839-v	count	0.0	[0]
02649305-v	crowd	0.0	[0, 0]
02660819-v	go with	0.0	[0]
02669789-v	suffice	7.5	[0, 15.0]
02692882-v	sit	0.0	[0, 0]
02697120-v	imperil	-34.0	[-34.0]
02699941-v	suit	27.0	[34.0, 20.0]
02702508-v	be	0.0	[0]
02713372-v	protrude	0.0	[0, 0.0, 0]
02717472-v	dangle	0.0	[0, 0]
02729963-v	come	0.0	[0, 0]
02730813-v	read	0.0	[0, 0]
02730813-v	say	0.0	[0, 0]
02734952-v	hang	0.0	[0, 0]
02739668-n	armour	0.0	[0]
02744532-n	artery	0.0	[0]
02767433-n	back	0.0	[0]
02789798-a	royal	0.0	[0]
02797295-n	barrow	0.0	[0]
02800497-n	cellar	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02804590-a	suburban	0.0	[0]
02881757-n	derby	0.0	[0]
02906438-n	breastpin	0.0	[0]
02917521-n	bullion	0.0	[0, 0]
02931148-n	cab	0.0	[0]
02942699-n	camera	0.0	[0]
02957066-a	italian	0.0	[0, 0]
02958392-a	french	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02964782-a	chinese	0.0	[0]
02974697-n	case	0.0	[0, 0, 0, 0, 0]
03020692-n	chisel	0.0	[0]
03059236-n	coat-tail	0.0	[0]
03068181-n	collar	0.0	[0, 0, 0, 0, 0, 0]
03080633-n	compass	0.0	[0]
03109486-n	corner	0.0	[0, 0, 0, 0, 0, 0]
03127925-n	crate	0.0	[0, 0, 0, 0]
03152619-n	gash	0.0	[0]
03162297-n	dark lantern	0.0	[0]
03211616-n	board	0.0	[0]
03222176-n	door	0.0	[0]
03223299-n	door-mat	0.0	[0]
03262349-n	ear-rings	0.0	[0]
03268311-n	elbow	0.0	[0]
03285912-n	enclosure	0.0	[0]
03309808-n	cloth	0.0	[0, 0, 0, 0]
03316406-n	manufactory	0.0	[0]
03363059-n	flight of steps	0.0	[0]
03365991-n	storey	0.0	[0]
03374838-n	albert chain	0.0	[0]
03374838-n	watch-chain	0.0	[0, 0]
03375694-n	foil	0.0	[0]
03437430-n	gilt	0.0	[0]
03438257-n	glass	0.0	[0, 0, 0, 0, 0]
03456665-n	great-coat	0.0	[0]
03478907-n	hall	0.0	[0, 0]
03484576-n	bracelet	0.0	[0]
03484931-n	magnifying lens	0.0	[0]
03484931-n	glass	0.0	[0]
03565402-n	improvisation	0.0	[0]
03622698-n	knee	0.0	[0, 0, 0]
03733281-n	labyrinth	-20.0	[-20.0]
03757138-n	underground	0.0	[0]
03856012-n	orphanage	0.0	[0]
03868509-n	oxford	0.0	[0]
03875218-n	paint	0.0	[0, 0, 0]
03899533-n	footpath	0.0	[0, 0]
03902756-n	pea-jacket	0.0	[0]
03925226-n	picture	0.0	[0]
03932499-n	piece	0.0	[0]
03977678-n	police station	0.0	[0]
04033901-n	quill pen	0.0	[0]
04038727-n	rack	0.0	[0]
04081281-n	restaurant	0.0	[0]
04097622-n	roadway	0.0	[0]
04151940-n	screen	0.0	[0, 0, 0]
04194289-n	ship	0.0	[0, 0, 0]
04202417-n	shop	0.0	[0, 0]
04215402-n	pavement	0.0	[0, 0, 0, 0, 0, 0, 0]
04231272-n	skirt	0.0	[0]
04237773-n	slide	0.0	[0]
04252939-n	snuff	0.0	[0, 0, 0]
04299699-n	stall	0.0	[0]
04317833-n	stick	0.0	[0, 0]
04383130-n	tack	0.0	[0]
04395651-n	tattoo	0.0	[0]
04412901-n	depôt	0.0	[0, 0]
04426618-n	thoroughfare	0.0	[0]
04443257-n	tobacconist	0.0	[0, 0]
04523690-n	vault	0.0	[0]
04523831-n	vault	0.0	[0]
04531873-n	waistcoat	0.0	[0]
04550184-n	press	0.0	[0]
04584207-n	wig	0.0	[0, 0]
04602044-n	work	0.0	[0]
04615866-n	human nature	0.0	[0]
04682319-n	splash	0.0	[0]
04717139-n	making	0.0	[0]
04778630-n	sweetness	64.0	[64.0]
04803430-n	exactness	0.0	[0]
04813066-n	delicacy	64.0	[64.0]
04840011-n	kindness	34.0	[34.0, 34.0, 34.0]
04853873-n	vice	-64.0	[-64.0]
04865114-n	diligence	34.0	[34.0]
04959230-n	tint	0.0	[0, 0, 0]
04963740-n	dark red	0.0	[0]
04965179-n	orange	0.0	[0]
04966543-n	lemon	0.0	[0]
04966941-n	straw	0.0	[0]
04970916-n	pink	0.0	[0, 0]
04973585-n	brick	0.0	[0]
04999401-n	fat	0.0	[0]
05036394-n	pitch	0.0	[0, 0]
05037617-n	top	0.0	[0, 0, 0]
05059830-n	expedition	0.0	[0]
05079866-n	position	0.0	[0]
05093890-n	level	0.0	[0, 0, 0]
05098942-n	size	0.0	[0, 0, 0]
05128519-n	area	0.0	[0]
05138958-n	merit	34.0	[34.0]
05138958-n	virtue	34.0	[34.0]
05139094-n	fault	-22.666666666666668	[-34.0, -34.0, 0]
05149978-n	use	8.5	[0, 34.0, 0.0, 0]
05181078-n	open door	0.0	[0]
05202284-n	voice	0.0	[0, 0]
05256085-n	head of hair	0.0	[0]
05278395-n	knee-cap	0.0	[0]
05289297-n	muscle	0.0	[0]
05308310-n	root	0.0	[0]
05553288-n	chest	0.0	[0]
05555688-n	waist	0.0	[0, 0]
05613962-n	astuteness	34.0	[34.0]
05614476-n	eye	0.0	[0]
05617606-n	intelligence	40.0	[34.0, 34.0, 34.0, 64.0, 34.0]
05645597-n	stupidity	-34.0	[-34.0, -34.0]
05657718-n	hearing	0.0	[0]
05667613-n	convention	0.0	[0]
05670343-n	enthusiasm	64.0	[64.0]
05682570-n	wonder	0.0	[0, 0]
05695232-n	lure	-20.0	[-20.0]
05785508-n	contemplation	0.0	[0]
05789089-n	conclusion	0.0	[0]
05791602-n	wish	0.0	[0, 0]
05791764-n	way	17.0	[0, 34.0]
05814291-n	subject	0.0	[0]
05814650-n	issue	0.0	[0, 0]
05822746-n	consideration	0.0	[0]
05837957-n	judgment	0.0	[0]
05892427-n	requirement	0.0	[0]
05913538-n	rule	0.0	[0]
05983347-n	sake	0.0	[0, 0]
06123363-n	architecture	0.0	[0]
06206800-n	admiration	49.625	[34.0, 65.25]
06259166-n	note-paper	0.0	[0, 0]
06365102-n	literature	0.0	[0]
06413666-n	volume	0.0	[0]
06425065-n	no	0.0	[0]
06427387-n	encyclopædia	0.0	[0]
06427387-n	encyclopaedia	0.0	[0]
06590446-n	edition	0.0	[0]
06629610-n	good day	37.5	[0, 75.0]
06633363-n	apology	-34.0	[-34.0, -34.0, -34.0, -34.0]
06643763-n	clue	8.5	[0, 0, 34.0, 0, 34.0, 34.0, 0, 0, 0, 0, 0, 0]
06652242-n	rule	0.0	[0]
06652878-n	rules of order	0.0	[0]
06689554-n	all clear	0.0	[0]
06724323-n	gospel	0.0	[0]
06730563-n	claim	0.0	[0]
06746580-n	announcement	0.0	[0, 0]
06747670-n	notice	0.0	[0]
06750804-n	proposition	0.0	[0]
06763273-n	note	0.0	[0]
06793426-n	card	0.0	[0]
06802785-n	hint	0.0	[0, 0.0]
06831284-n	b	0.0	[0, 0]
06875094-n	flag	0.0	[0]
06876309-n	gesture	0.0	[0]
06892775-n	concert	0.0	[0, 0]
07007945-n	play	0.0	[0]
07020895-n	music	0.0	[0, 0, 0]
07028373-n	tune	0.0	[0]
07082819-n	note	0.0	[0]
07089622-n	vein	0.0	[0]
07128060-n	snigger	-34.0	[-34.0]
07210801-n	grievance	-41.5	[-49.0, -34.0]
07212874-n	warning	0.0	[0, 0]
07231532-n	dare	0.0	[0]
07248801-n	advertisement	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
07274425-n	bow	0.0	[0]
07285403-n	experience	0.0	[0, 0, 0, 0]
07324917-n	rise	34.0	[34.0]
07379223-n	clink	0.0	[0, 0]
07380473-n	clatter	0.0	[0, 0.0]
07412310-n	glint	0.0	[0]
07412310-n	spark	0.0	[0, 0]
07478718-n	shipwreck	-64.0	[-64.0]
07484109-n	languor	-34.0	[-34.0]
07491981-n	relish	64.0	[64.0]
07497797-n	fondness	34.0	[34.0]
07507742-n	chagrin	-64.0	[-64.0]
07511080-n	expectancy	0.0	[0]
07511733-n	hope	25.5	[0, 34.0, 34.0, 34.0]
07515328-n	coolness	34.0	[34.0]
07525555-n	misgiving	-34.0	[-34.0]
07536074-n	compunction	-64.0	[-64.0, -64.0]
07538965-n	discontent	-34.0	[-34.0]
07539790-n	ennui	-34.0	[-34.0]
07540602-n	disappointment	-38.111111111111114	[-34.0, -34.0, -46.333333333333336]
07549536-n	score	-64.0	[-64.0]
07551052-n	mood	7.883333333333333	[0, 0, 0, 0.0, 23.65, 23.65]
07695965-n	sandwich	0.0	[0, 0]
07747607-n	orange	0.0	[0]
07946851-n	enemy	-34.0	[-34.0]
07956721-n	pack of cards	0.0	[0]
07962500-n	shock	0.0	[0]
07985628-n	couple	0.0	[0, 0]
08182379-n	crowd	0.0	[0, 0, 0, 0, 0, 0, 0]
08184217-n	swarm	0.0	[0]
08191230-n	army	0.0	[0, 0]
08208016-n	force	0.0	[0]
08210835-n	Scotland Yard	0.0	[0, 0, 0]
08226514-n	town	0.0	[0]
08235513-n	freemasonry	0.0	[0]
08264897-n	party	0.0	[0]
08305114-n	league	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
08438223-n	bush	0.0	[0, 0]
08513718-n	premises	0.0	[0, 0]
08521816-n	centre	0.0	[0]
08544813-n	country	0.0	[0, 0, 0, 0]
08561351-n	east	0.0	[0]
08561583-n	south	0.0	[0]
08572020-n	Fleet Street	0.0	[0, 0]
08591680-n	layer	0.0	[0]
08619620-n	square	0.0	[0, 0]
08653873-n	scratch	0.0	[0]
08723006-n	china	0.0	[0, 0, 0, 0]
08786283-n	attica	0.0	[0]
08874273-n	the City	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
08881398-n	cornwall	0.0	[0]
08890097-n	scotland	0.0	[0]
08904115-n	agra	0.0	[0]
09243769-n	chink	0.0	[0]
09282208-n	floor	0.0	[0]
09536363-n	lord	0.0	[0]
09607280-n	applicant	0.0	[0]
09608709-n	benefactor	34.0	[34.0, 34.0]
09632518-n	worker	0.0	[0]
09704630-n	londoner	0.0	[0]
09732544-n	british	0.0	[0]
09754404-n	abbot	0.0	[0]
09761068-n	accomplice	-25.5	[0, -34.0, -34.0, -34.0]
09761403-n	accountant	0.0	[0]
09815790-n	helper	34.0	[34.0]
09815790-n	assistant	5.230769230769231	[0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.0]
09871229-n	lad	0.0	[0, 0]
09877951-n	pal	34.0	[34.0, 34.0]
09890749-n	candidate	0.0	[0]
09896685-n	carpenter	0.0	[0]
09935434-n	partner	0.0	[0]
09947232-n	composer	0.0	[0]
09964805-n	copier	0.0	[0]
09968128-n	coster	0.0	[0]
10014939-n	director	0.0	[0, 0, 0]
10015485-n	director	0.0	[0, 0, 0]
10038620-n	duke	0.0	[0]
10054657-n	employer	0.0	[0]
10084295-n	girl	0.0	[0]
10098710-n	enemy	-57.44444444444444	[-64.0, -34.0, -34.0, -64.0, -64.0, -64.0, -64.0, -65.0, -64.0]
10105085-n	forger	-34.0	[-34.0]
10111144-n	freemason	0.0	[0]
10142391-n	grandfather	0.0	[0]
10163354-n	head	0.0	[0]
10175090-n	highness	0.0	[0]
10193967-n	married man	0.0	[0, 0.0]
10197525-n	imbecile	-34.0	[-34.0]
10213652-n	intruder	-60.5	[-34.0, -74.5, -73.0]
10236304-n	family	0.0	[0, 0.0]
10340312-n	musician	0.0	[0]
10373801-n	agent	0.0	[0]
10409459-n	pawnbroker	0.0	[0, 0, 0, 0, 0, 0]
10412055-n	pedestrian	0.0	[0]
10414612-n	pensioner	0.0	[0]
10415638-n	performer	0.0	[0]
10448983-n	officer	0.0	[0]
10468962-n	chairman	0.0	[0, 0, 0]
10476671-n	criminal agent	0.0	[0]
10513823-n	red-head	0.0	[0]
10529555-n	millionaire	0.0	[0]
10536728-n	rogue	-64.0	[-64.0, -64.0, -64.0]
10592152-n	tradesman	0.0	[0, 0]
10611613-n	sleuth-hound	0.0	[0]
10614225-n	smasher	0.0	[0]
10623175-n	solicitor	0.0	[0]
10648237-n	fill in	0.0	[0]
10653388-n	stay-at-home	0.0	[0]
10749123-n	old dog	0.0	[0]
10972697-n	Gustave Flaubert	0.0	[0]
11280013-n	George Sand	0.0	[0]
11417129-n	reaction	0.0	[0, 0]
13263779-n	bequest	0.0	[0]
13279262-n	salary	0.0	[0]
13279262-n	wage	0.0	[0, 0]
13279262-n	pay	0.0	[0, 0]
13280139-n	half-wages	0.0	[0]
13318584-n	interest	0.0	[0]
13331778-n	resource	0.0	[0]
13337322-n	market price	0.0	[0]
13358549-n	fund	0.0	[0, 0]
13365286-n	living	0.0	[0, 0]
13368052-n	reserve	0.0	[0]
13370669-n	treasure	0.0	[0]
13371760-n	gold	0.0	[0, 0, 0]
13388245-n	coin	0.0	[0]
13397174-n	debt	0.0	[0]
13694367-n	penny	0.0	[0, 0]
13750844-n	thousand	0.0	[0]
13757249-n	step	0.0	[0]
13766733-n	cup	0.0	[0, 0, 0]
13774115-n	pinch	0.0	[0]
13774404-n	quite a little	0.0	[0, 0]
13811900-n	sympathy	33.666666666666664	[34.0, 34.0, 33.0]
13827426-n	direction	0.0	[0, 0, 0]
13874384-n	arc	0.0	[0]
13899404-n	ball	0.0	[0]
13907272-n	crack	0.0	[0]
13931356-n	intrigue	0.0	[0, 0.0]
13940456-n	top	0.0	[0]
13969243-n	harmony	34.0	[34.0]
13987423-n	happiness	66.0	[64.0, 64.0, 64.0, 72.0]
14005892-n	flow	0.0	[0]
14061805-n	sickness	-34.0	[-34.0]
14379829-n	reason	34.0	[34.0]
14404941-n	low spirits	-49.0	[-49.0]
14455966-n	vacancy	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
14464793-n	hole	0.0	[0]
14473222-n	fortune	0.0	[0]
14474894-n	success	34.0	[34.0]
14485064-n	occasion	0.0	[0, 0]
14485436-n	room	0.0	[0]
14514805-n	land	0.0	[0]
14607521-n	acid	0.0	[0]
14643467-n	lead	0.0	[0, 0]
14686913-n	gas	0.0	[0]
14781752-n	blotting-paper	0.0	[0]
14799601-n	cardboard	0.0	[0, 0]
14956325-n	clay	0.0	[0]
15094294-n	wax	0.0	[0]
15100257-n	deal	0.0	[0]
15129927-n	time	0.0	[0, 0, 0]
15135996-n	week	0.0	[0]
15137890-n	holiday	10.0	[0, 20.0]
15163979-n	monday	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
15164463-n	friday	0.0	[0]
15168475-n	bedtime	0.0	[0]
15168790-n	dawn	0.0	[0]
15172782-n	pay-day	0.0	[0]
15246353-n	while	0.0	[0]
15254028-n	age	0.0	[0]
15263045-n	to-night	0.0	[0, 0, 0]
15264607-n	in time	0.0	[0]
15270862-n	absence	0.0	[0]
77000076-n	both	0.0	[0, 0, 0]
80000430-n	vegetarian	0.0	[0]
80000537-n	brick house	0.0	[0]
80000667-x	sorry	-34.0	[-34.0]
80000672-x	excuse me	0.0	[0, 0]
80000825-v	go	0.0	[0, 0, 0, 0, 0]
80000881-r	above	0.0	[0]
80000948-a	over	0.0	[0, 0, 0, 0]
80000958-r	otherwise	0.0	[0, 0]
80001077-n	how many	0.0	[0, 0, 0]
80001234-a	gaping	0.0	[0, 0.0]
80001247-v	draw up	0.0	[0, 0, 0]
80001607-n	napoleon	0.0	[0, 0]
80001627-a	flame	0.0	[0, 0.0]
80001628-n	liver	0.0	[0]
80001629-v	ring true	0.0	[0]
80001790-n	crib	0.0	[0]
80001791-n	trick	0.0	[0]
80001792-x	wits' end	-17.0	[-34.0, 0.0]
80001793-x	hum	0.0	[0]
80001794-v	hear of	-34.0	[-34.0]
80001795-v	crack a crib	-34.0	[-34.0]
80002103-v	come to a head	0.0	[0]
dat	9	0.0	[0]
dat	oct.	0.0	[0, 0]
dat	ten	0.0	[0, 0, 0, 0, 0, 0, 0]
dat:year	1890	0.0	[0, 0, 0]
loc	penn.	0.0	[0]
loc	lebanon	0.0	[0]
loc	u.s.a	0.0	[0]
loc	pope	0.0	[0, 0, 0]
loc	court	0.0	[0, 0, 0, 0]
loc	coburg	0.0	[0, 0, 0]
loc	square	0.0	[0, 0, 0, 0, 0, 0, 0]
loc	king	0.0	[0]
loc	edward	0.0	[0]
loc	17	0.0	[0]
loc	st	0.0	[0]
loc	paul	0.0	[0]
loc	saxe-coburg	0.0	[0, 0, 0, 0, 0, 0]
loc	aldersgate	0.0	[0]
loc	strand	0.0	[0]
loc	mortimer	0.0	[0, 0]
loc	James I	0.0	[0]
loc	St. James	0.0	[0]
loc	st.	0.0	[0, 0, 0, 0, 0]
loc	kensington	0.0	[0]
loc	park	0.0	[0]
loc	farringdon	0.0	[0]
num	7	0.0	[0]
num	27	0.0	[0]
num	over	0.0	[0]
num	two	0.0	[0, 0, 0, 0]
num	four	0.0	[0, 0]
num	seven	0.0	[0]
num	two-and-thirty	0.0	[0]
num	seven-and-twenty	0.0	[0]
num	thousand	0.0	[0, 0]
num	thirty	0.0	[0]
org	league	0.0	[0, 0, 0, 0, 0, 0]
org	men	0.0	[0]
org	red-headed	0.0	[0, 0, 0, 0, 0]
org	the City	0.0	[0]
org	suburban	0.0	[0]
org	Scotland Yard	0.0	[0, 0, 0]
org	eton	0.0	[0]
org	france	0.0	[0]
org	bank	0.0	[0]
oth	encyclopaedia	0.0	[0]
oth	britannica	0.0	[0, 0]
oth	encyclopædia	0.0	[0]
oth	St. James	0.0	[0]
oth	glass in	0.0	[0]
oth	whisky-and-soda	0.0	[0]
per	mary	0.0	[0, 0]
per	sutherland	0.0	[0]
per	jabez	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
per	hopkins	0.0	[0, 0]
per	ezekiah	0.0	[0, 0]
per	ross	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
per	duncan	0.0	[0, 0, 0, 0, 0, 0, 0]
per	doctor	0.0	[0, 0, 0, 0, 0]
per	vincent	0.0	[0, 0, 0, 0, 0]
per	spaulding	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
per	william	0.0	[0, 0, 0]
per	William Morris	0.0	[0, 0]
per	sarasate	0.0	[0]
per	mcfarlane	0.0	[0]
per	jones	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	peter	0.0	[0, 0]
per	merryweather	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	sholto	0.0	[0]
per	clay	0.0	[0, 0, 0, 0, 0, 0, 0]
per	archie	0.0	[0]
00002724-v	choke	-27.0	[-27.0]
00005779-r	immensely	0.0	[0]
00007846-n	some one	0.0	[0, 0]
00007846-n	soul	0.0	[0]
00008600-r	alone	0.0	[0, 0, 0, 0, 0.0]
00011093-r	well-	64.0	[64.0]
00011516-r	ill-	-34.0	[-34.0]
00011516-r	ill	-34.0	[-34.0]
00014405-v	rest	0.0	[0]
00017881-r	just as	0.0	[0, 0, 0, 0, 0, 0]
00024417-a	accustomed	0.0	[0, 0, 0]
00028984-a	secret	0.0	[0]
00029214-v	beam	64.0	[64.0]
00031264-n	group	0.0	[0, 0, 0]
00032358-a	about	0.0	[0, 0]
00033308-r	just now	1.3333333333333333	[0, 0, 4.0]
00033663-r	a trifle	0.0	[0, 0]
00043003-r	hence	0.0	[0, 0]
00043195-n	found	0.0	[0]
00045704-r	beyond	0.0	[0]
00046151-v	put on	0.0	[0]
00050652-v	get into	0.0	[0]
00053952-r	presumably	0.0	[0]
00056729-r	in the least	0.0	[0, 0]
00056930-v	have	0.0	[0]
00057388-r	thoroughly	0.0	[0]
00057626-r	through	0.0	[0, 0]
00063774-r	all together	0.0	[0, 0, 0]
00066901-n	failing	-34.0	[-34.0]
00066933-a	safe	0.0	[0]
00076884-n	fall	0.0	[0, 0.0]
00077168-r	brilliantly	0.0	[0]
00079499-r	this evening	0.0	[0]
00084353-a	rough	-34.0	[-34.0]
00086528-r	faster	0.0	[0]
00093327-v	relapse	-34.0	[-34.0]
00101434-v	stretch out	0.0	[0]
00104539-n	throw	0.0	[0, 0, 0, 0, 0]
00107230-r	remarkably	34.0	[34.0, 0, 68.0]
00114871-n	drag	0.0	[0]
00117985-v	stay	0.0	[0, 0]
00118965-r	formerly	0.0	[0]
00119940-r	successfully	44.0	[64.0, 34.0, 34.0]
00120095-r	at the same time	0.0	[0]
00123170-v	vary	0.0	[0]
00137313-v	bear upon	0.0	[0]
00137313-v	affect	0.0	[0]
00152776-r	as it were	0.0	[0]
00152896-a	speaking	0.0	[0]
00153977-r	excitedly	34.0	[34.0]
00161932-r	publicly	0.0	[0]
00162688-v	replace	0.0	[0.0]
00163076-r	reproachfully	-34.0	[-34.0]
00164150-r	carelessly	-34.0	[-34.0]
00164890-r	coldly	-34.0	[-34.0, -34.0, -34.0]
00168564-r	like the devil	0.0	[0]
00169458-v	change	0.0	[0, 0]
00171618-n	trick	-49.0	[-64.0, -34.0]
00171931-r	to a man	0.0	[0]
00174412-n	measure	0.0	[0, 0]
00185020-a	on hand	0.0	[0]
00189960-r	solemnly	-20.0	[-20.0]
00195383-a	formidable	-34.0	[-34.0]
00206479-r	hurriedly	0.0	[0, 0]
00211964-r	dimly	-7.0	[0, -21.0, 0]
00219809-a	lovely	57.625	[64.0, 34.0, 64.0, 68.5]
00221583-r	generally	0.0	[0]
00222993-v	line	0.0	[0]
00230746-v	grow	0.0	[0, 0.0, 0, 0, 0]
00231457-r	dryly	0.0	[0]
00232425-r	cruelly	0.0	[0]
00232862-r	out	0.0	[0, 0, 0, 0, 0, 0, 0]
00235438-r	away	0.0	[0, 0, 0]
00239908-r	apiece	0.0	[0]
00242575-a	dark	0.0	[0]
00248659-v	progress	34.0	[34.0]
00260470-v	injure	-34.0	[-34.0, -34.0, -34.0]
00271998-r	amiss	-34.0	[-34.0]
00283568-n	walking	0.0	[0]
00289860-r	briefly	0.0	[0]
00291873-v	light	7.0	[0, 0, 28.0, 0]
00293248-a	at work	0.0	[0]
00296178-v	adjust	0.0	[0]
00306314-a	capable	18.0	[20.0, 0.0, 34.0]
00315986-n	transfer	0.0	[0]
00337404-a	uncertain	-34.0	[-34.0]
00338013-a	dubious	-34.0	[-34.0]
00346958-v	break out	0.0	[0]
00358200-r	hoarsely	0.0	[0]
00358431-v	go	-34.0	[-34.0]
00360054-r	hungrily	0.0	[0]
00369552-r	imprudently	-34.0	[-34.0]
00370260-r	incognito	0.0	[0]
00378479-n	lighting	0.0	[0]
00379595-a	pink-	0.0	[0]
00387017-r	ridiculously	0.0	[0]
00387657-n	cut	0.0	[0]
00388065-n	slash	0.0	[0]
00394562-a	coloured	0.0	[0]
00395626-a	flushed	0.0	[0]
00400427-v	simplify	20.0	[20.0, 20.0]
00407535-n	activity	0.0	[0]
00411384-n	co-operation	34.0	[34.0]
00411427-r	insensibly	0.0	[0.0]
00412788-a	barbaric	-34.0	[-34.0]
00431552-n	interest	17.0	[0, 34.0]
00438146-r	quietly	0.0	[0]
00440579-a	dull	-34.0	[-34.0]
00450893-r	shabbily-	-34.0	[-34.0]
00456855-a	surpliced	0.0	[0]
00463234-v	quench	-34.0	[-34.0]
00475308-a	on fire	0.0	[0]
00476680-r	three times	0.0	[0]
00476819-a	comfortable	34.0	[34.0, 34.0]
00478821-r	through	0.0	[0, 0, 0, 0]
00486018-v	follow out	0.0	[0]
00486018-v	carry out	0.0	[0]
00489491-a	customary	0.0	[0]
00501004-a	secretive	0.0	[0]
00505352-r	naturally	0.0	[0]
00520257-n	show	0.0	[0]
00540235-v	widen	0.0	[0, 0]
00545953-v	make	0.0	[0]
00547317-a	succinct	0.0	[0]
00555648-n	hurry	0.0	[0]
00555648-n	rush	0.0	[0]
00555983-n	dash	0.0	[0, 0]
00598954-v	discover	0.0	[0]
00600370-v	occupy	0.0	[0]
00602805-v	train	0.0	[0]
00606859-a	bohemian	0.0	[0]
00611256-v	remember	0.0	[0]
00622384-v	baffle	-6.666666666666667	[0, 0.0, -20.0]
00633443-v	theorise	0.0	[0]
00634906-v	work out	17.0	[34.0, 0, 34.0, 0]
00635456-a	incorrigible	-49.0	[-49.0]
00640650-v	factor in	0.0	[0]
00661824-v	look into	0.0	[0]
00675928-a	alternate	0.0	[0]
00681673-a	undated	0.0	[0]
00685924-a	resolute	34.0	[34.0]
00689950-v	think of	0.0	[0, 0, 0.0, 0]
00698855-v	resolve	34.0	[34.0]
00699626-v	resolve	0.0	[0]
00704898-a	triumphant	59.5	[64.0, 55.0]
00706311-a	dainty	59.0	[64.0, 64.0, 64.0, 44.0]
00707624-v	conspire	-34.0	[-34.0]
00711715-v	flirt with	0.0	[0]
00717358-v	respond	0.0	[0]
00720524-a	effusive	0.0	[0]
00720617-v	look to	0.0	[0]
00728954-v	fathom	0.0	[0, 0]
00729378-v	wonder	0.4166666666666667	[0, 0, 0, 0, 0, 2.5]
00732160-a	neutral	0.0	[0]
00735389-v	date	0.0	[0]
00735608-a	dismantled	-20.0	[-20.0]
00737476-v	seize	0.0	[0]
00749767-n	treachery	-64.0	[-64.0]
00756780-n	take in	-34.0	[-34.0]
00770993-a	indirect	0.0	[0]
00773285-v	expostulate	-49.0	[-49.0]
00773814-n	attempt	-34.0	[-34.0, -34.0]
00779061-v	pause	0.0	[0, 0]
00780352-a	sharp	0.0	[0, 0, 0, 0, 0, 0, 0.0]
00786195-n	endeavour	27.111111111111114	[20.0, 20.0, 41.333333333333336]
00798245-n	campaign	0.0	[0, 0, 0]
00798491-a	drunken-	0.0	[0]
00802629-n	chance	-22.333333333333332	[-34.0, -34.0, 1.0]
00810557-v	miss	0.0	[0]
00811421-a	hot	34.0	[34.0]
00818466-n	guardianship	20.0	[20.0]
00830257-n	wear	0.0	[0]
00836544-a	hard	0.0	[0]
00837293-n	yawn	-34.0	[-34.0]
00865007-a	out of work	-20.0	[-20.0]
00867983-n	shake	0.0	[0]
00873603-a	energetic	0.0	[0, 0, 0.0]
00876665-v	consult	0.0	[0]
00877083-v	look up	0.0	[0, 0]
00878648-n	gaze	0.0	[0, 0.0]
00880662-n	watch	0.0	[0]
00887719-a	desirous	0.0	[0]
00893441-a	balanced	0.0	[0]
00897564-v	address	0.0	[0, 0, 0]
00902932-v	wish	0.0	[0, 0, 0.0]
00917772-v	promise	0.0	[0]
00919813-a	nervous	20.0	[20.0]
00930290-a	unexpected	0.0	[0, 0.0, 0, 0]
00932798-v	twist	-34.0	[-34.0]
00933154-n	soul	0.0	[0, 0]
00933821-v	reveal	0.0	[0, 0.0]
00941166-v	raise	0.0	[0, 0, 0]
00945207-a	inextricable	-34.0	[-34.0]
00971015-v	call	0.0	[0]
00971650-v	pronounce	0.0	[0, 0]
00975487-a	smart	0.0	[0]
00976508-a	fast	0.0	[0]
00977336-v	proclaim	0.0	[0]
00978754-a	immediate	0.0	[0]
